# Adapted from https://simplemaps.com/data/world-cities
Paragaticherla;16.3324
Shuixi;22.5111
Rudauli;26.7500
Nuevo Paysandú;-32.2667
Fort Knox;37.8915
Live Oak;29.5545
Mulakaledu;14.3648
İsmayıllı;40.7900
Gombong;-7.6000
Tashkent;41.3111
Sulingen;52.6667
Osterwieck;51.9667
Vakon;6.5167
Horqueta;-23.3442
Mariluz;-24.0019
Lālganj;25.8700
Paradarāmi;13.0833
Toba;34.4813
Hythe;50.8690
Summerfield;36.1973
Brejo;-3.6839
Schio;45.7111
Beckley;37.7877
Bishunpur;26.1561
Cuyapo;15.7778
East Niles;35.3683
Lisieux;49.1500
Ditzingen;48.8264
Curiúva;-24.0328
Yanshuiguan;36.8252
Ifanirea;-22.1833
Dumri;26.9873
Norwich;41.5495
Bassersdorf;47.4431
Pásztó;47.9202
Nikolsk;53.7167
Bisaria;25.9789
Tunis;36.8064
Tamiang Layang;-2.1160
Scottsdale;33.6872
North Londonderry;40.3227
Kirlampūdi;17.1919
Luacano;-11.2167
Joliet;41.5188
Rainhill;53.4157
Muban Saeng Bua Thong;13.9424
Caister-on-Sea;52.6510
Otsego;45.2660
Wé;-20.9167
Christiansburg;37.1406
Kokiladānga;26.3452
Madīnat ash Shamāl;26.1167
Kinston;35.2747
Ghagga;30.0198
Shenjiatun;40.7695
Ourinhos;-22.9744
Ashland;42.1905
Sokuluk;42.8600
Greensboro;36.0956
Stillwater;45.0573
Znojmo;48.8556
Maserà di Padova;45.3167
Guasave;25.5744
Asturias;10.5679
Mizil;45.0000
Jasidih;24.5138
Walldorf;49.3000
Ouaouzgane;35.0167
Linkenheim-Hochstetten;49.1261
Araputanga;-15.4708
Shantou;23.3735
Kannānkurichchi;11.6969
Novokuybyshevsk;53.1000
Holly Springs;35.6526
Mīt Ghamr;30.7167
Charouine;29.0167
Ionia;42.9773
Fiadanana;-20.3333
Santa Catarina Ayotzingo;19.2647
Louvres;49.0439
Sogamoso;5.7167
Isla;18.0292
Malabang;7.5903
Florida;21.5294
Uttarpāra;22.6700
Manthani;18.6500
Mekele;13.4969
Kopa;25.8513
Châtillon;48.8000
San Ramón;12.9236
Bassin Bleu;19.7833
Al Qunayţirah;33.1256
Kavak;41.0736
Begowāl;31.6125
Tiruvūr;17.1000
Kariya;34.7517
Aígio;38.2500
Nowa Dęba;50.4333
Ţayyibat al Imām;35.2661
Fort Morgan;40.2537
Chartiers;40.2505
Srīrēmapuram;16.8600
Vizianagaram;18.1159
Inwood;40.6219
Pombal;-6.7700
Arantāngi;10.1686
Newberry;40.1286
Amgachia;22.4156
Junnar;19.2000
Steinkjer;64.0148
Bamble;59.0197
Liangwu;23.6012
San Fernando;10.2833
Vichuga;57.2000
Muthābana;24.9203
Muskegon;43.2281
Saint-Colomban;45.7300
Crimmitschau;50.8181
Gramado;-29.3789
Launaguet;43.6739
Rosedale;35.3886
Zabrze;50.3025
Brooklyn;40.6501
Ban Khek Noi;16.8118
Pehowa;29.9800
Tecozautla;20.5333
Kumar Khad;26.5918
Baradero;-33.8000
Klaeng;12.7778
Antalya;36.8874
Chouafaa;34.7667
Castelar;-34.6667
Butte;45.9020
Psychikó;38.0108
Frolovo;49.7667
Winterberg;51.2000
Melaka;2.1944
Erlenbach am Main;49.8039
Owase;34.0708
Gisborne;-37.4900
Wałbrzych;50.7667
Beigang;23.5667
Sultanbeyli;40.9683
Kolín;50.0281
Pacuarito;10.1093
Kadanganeri;8.9200
Durleşti;47.0333
Leek;53.1080
Altenbeken;51.7667
Campos Novos;-27.4019
Henderson;-36.2833
Fort Smith;35.3495
Hadagalli;15.0200
Ciudad Nezahualcóyotl;19.4081
Rüsselsheim;49.9950
Zanesville;39.9565
Lajia;34.6818
Gulf Hills;30.4367
Ban Si Don Chai;20.1300
Trindade;-7.7619
Utebo;41.7141
Thunder Bay;48.3822
Xikou;23.5947
Paterno;37.5667
Medemblik;52.6833
Plewiska;52.3664
San Miguel;11.2942
Yunnanyi;25.3916
Montbéliard;47.5100
Hasroûn;34.2419
Courrières;50.4581
Argyroúpoli;37.9000
Fort Valley;32.5520
Vrhnika;45.9624
Surkhakhi;43.1878
Braslovče;46.2884
Suchitoto;13.9333
Tema;5.6667
Gairtganj;23.4102
Gedera;31.8139
São João do Triunfo;-25.6828
Misungwi;-2.8500
Muncie;40.1989
Ampohibe;-15.0333
Luba;3.4500
Xonobod;40.8000
Neustadt am Rübenberge;52.5000
Bo’ao;19.1606
Korgas;44.2125
Prevalje;46.5438
Vasai;19.4700
Mirbāţ;16.9886
Ndendé;-2.4014
East Highland Park;37.5770
Cocos;-14.1839
Ozark;31.4508
Appārāopeta;16.8987
Puerto Jiménez;8.5338
Galesburg;40.9506
Uchkeken;43.9333
Taal;13.8833
Ānandpur;25.6192
Baj Baj;22.4828
Mumford;5.2625
Sa Kaeo;13.8206
Sevilimedu;12.8083
Cândido Mendes;-1.4469
Chenab Nagar;31.7528
Aketi;2.7333
Jalkaura;25.5034
Betong;5.7731
Seabrook;38.9802
Marín;42.3933
El Estor;15.5333
Agar;23.7118
Babatngon;11.4207
Ban Laem Chabang;13.0833
Macuspana;17.7667
Vladimirci;44.6167
Tayabas;14.0167
Karumāndi Chellipālaiyam;11.3019
Matosinhos;41.1833
Tenente Ananias;-6.4650
Sampués;9.1833
Benoni;-26.1883
Penistone;53.5250
Groveland;28.6098
Springe;52.2167
Stanley;-51.7000
Uppūr;13.3945
Kudavāsal;10.8582
Victoria;15.5781
San Roque;36.2097
Putte;51.0500
Sandusky;41.4468
San Antonio;29.4632
Haomen;37.3760
Nanchital de Lázaro Cárdenas del Río;18.0667
Bcharré;34.2511
Ambarès-et-Lagrave;44.9247
Oras;12.1414
Lingshou;38.3063
Kaglipur;12.8006
Busca;44.5167
Guaynabo;18.3832
Vila Franca do Campo;37.7167
Jinzhou;41.1144
Senirkent;38.1081
Petrolina de Goiás;-16.0950
Kusumha;25.1859
St. Louis Park;44.9488
Pulaski;37.0528
Iqaluit;63.7598
Patharia;23.8992
Abington;42.1180
Changzhi;36.1953
Landázuri;6.2181
San Pedro Ixcatlán;18.1500
Vāniyambādi;12.6825
Douar Olad. Salem;32.8739
Paraná;-31.7331
Fiadanana;-20.4333
Kadınhanı;38.2397
Peddavadlapūdi;16.4098
Canillá;15.1671
Korsholm;63.1125
Pongnam;37.2200
Barvynkove;48.9067
Ami;36.0308
São Sebastião de Lagoa de Roça;-7.0828
San Isidro;9.8000
Al ‘Aqabah;29.5319
Svetlyy;54.6667
Perūru;14.3500
Peterborough;52.5662
Chop;48.4333
Spiez;46.6833
Sigli;15.0631
Guareí;-23.3728
Leanja;-15.5500
Pennādam;11.4039
Tirat Karmel;32.7667
Wolvega;52.8761
Nada;19.5000
Piano di Sorrento;40.6333
Tarn Tāran;31.4519
Anqiu;36.3619
Madhurāpur;25.9456
Suzaka;36.6511
Villepinte;48.9550
Taglio;45.0167
Littleton;39.5915
Nāranāpuram;11.0254
Marília;-22.2139
Xindi;29.8182
Şəki;41.2000
Verkhnodniprovsk;48.6561
Buco Zau;-4.7950
Tocina;37.6000
Elenga;24.3386
Newport;52.7691
Cartaya;37.2833
Ibusuki;31.2528
Dangriga;16.9667
Shāhpur;24.0312
Culcheth;53.4517
Kalibo;11.7072
Punnavalli;16.4062
Yokkaichi;34.9650
Bilāspur;30.3044
Kurmuk;10.5500
Brugherio;45.5508
Bāgalkot;16.1833
Borşa;47.6553
Aalborg;57.0500
Deptford;39.8157
Campagnano di Roma;42.1333
Rodas;22.3428
Cataño;18.4375
Lozova;48.8892
San Pedro;-33.6794
Ōzu;32.8790
Sultan Kudarat;7.2333
Payshamba Shahri;40.0078
Zschopau;50.7500
Nilanga;18.1161
Bīleh Savār;39.3778
Civitanova Marche;43.3000
Sinzig;50.5453
Ampasinambo;-20.5167
Humberto de Campos;-2.5978
Al Badārī;26.9925
Spittal an der Drau;46.7917
Refahiye;39.9011
Takamatsu;34.3500
Ban Sop Tia;18.3895
Pucallpa;-8.3833
Kanchanadit;9.1653
Merida;10.9098
Jhenida;23.5417
Beidao;34.6020
Puduppatti;11.5500
La Grange;41.6787
Bhaur;26.2751
Mambusao;11.4300
Ráth Tó;53.5060
Sint-Joost-ten-Node;50.8500
Sikhio;14.9000
Eichenau;48.1667
Kōshizuka;32.8860
Kantilo;20.3615
Puertollano;38.6833
Amondara;39.5178
Kimilili;0.7833
Marauatpur;25.6165
Chisec;15.8125
Snezhinsk;56.0833
Capena;42.1403
Sébaco;12.8553
Luuka Town;0.7642
Rovato;45.5670
Tinipuka;-4.5485
Torpa;22.9361
Mahendragarh;28.2800
Wik’ro;13.7833
Alwar;27.5498
Yosano;35.5653
Sakhua;26.1734
Davao;7.0667
Ambohimahasoa;-21.1064
Western Bicutan;14.5094
Marudūr;10.9160
Ivano-Frankivsk;48.9228
Dalān;25.6030
Bagaces;10.5157
Tempio Pausania;40.9015
Chauddagram;23.2283
Boyarka;50.3292
Gütersloh;51.9000
Thonotosassa;28.0464
Varzelândia;-15.7008
Mansa Konko;13.4667
Jori Kalān;24.2045
Al Fayyūm;29.3084
Waldheim;51.0667
Dunhua;43.3667
Willemstad;12.1080
Sagae;38.3809
Hussepur;26.1801
Āgaro;7.8500
Nagtipunan;16.2167
Sidlice;54.3471
Lake Elsinore;33.6847
Messadine;35.7619
Junik;42.4761
Venkatagirikota;13.0000
Gubkinskiy;64.4333
Kakata;6.5300
San Ramon;37.7624
Zhenbeibu;38.6275
Knaresborough;54.0084
Cueto;20.6481
Spring Hill;35.7437
Qianzhou;28.3185
Santamāgulūru;16.1303
Tsinjoarivo;-19.6333
Chaoyang;41.5757
Binzhou;37.3806
Barr Eliâs;33.7750
Petaling Jaya;3.0972
Goshogawara;40.8080
Künzell;50.5500
Chépica;-34.7333
Duptiair;23.9910
Lochristi;51.1000
Flower Hill;39.1676
Ampasimbe;-16.8167
Altena;51.3000
Piro;25.3300
Balingoan;9.0000
Suramāla;13.7500
Mīnūdasht;37.2289
Ganāram;18.5275
Birobidzhan;48.8000
Kavār;29.2050
Kamaishi;39.2758
Bristol;36.6181
Cauquenes;-35.9667
Laoang;12.5667
Kelso;46.1236
Dehiba;32.0167
Alta Gracia;-31.6667
Knjaževac;43.5000
Tsaratanana;-21.1833
Ambatoharanana;-17.3000
Nuevitas;21.5403
Rāmnagar Bankat;26.7595
Sola;58.8561
Żabbar;35.8772
Cavite City;14.4833
Parasi;24.1908
Marsciano;42.9167
Anekal;12.7105
Higashiizu;34.7667
Tartagal;-22.5000
Norwalk;33.9069
Dayr az Zawr;35.3333
Paiçandu;-23.4578
Husainpur;31.3387
Ārān Bīdgol;34.0575
Haicheng;40.8523
Tamazunchale;21.2667
Wang Sombun;13.3515
Cajati;-24.7361
Villa Alsina;-34.6667
San Manuel;16.0656
Scotch Plains;40.6332
Avalēpalli;12.7714
Maxéville;48.7114
Gunjur;13.1833
Pepillo Salcedo;19.7000
Penumūr;13.3667
Hassan Abdal;33.8195
General Pinedo;-27.3167
Salto Grande;-22.8928
Ottendorf-Okrilla;51.1792
Winterthur;47.4989
Rasiāri;26.0464
Zhdanivka;48.1500
San Ignacio;17.1588
Sihu;23.6411
Aracaju;-10.9167
Iganga;0.6150
Kundian;32.4522
Tezu;27.9167
Neuenkirchen;52.5167
Nuuk;64.1814
Upala;10.8645
Pagqên;33.9739
Ābomsa;8.5833
Biliran;11.5800
Raisāri;26.1319
Hailey;43.5141
Unterhaching;48.0658
Eklahra;22.2036
Goodlands;-20.0350
Darlaston;52.5708
Gyapekurom;7.5833
Hewitt;31.4520
Lauenburg;53.3833
Villa Canales;14.4816
Richmond Heights;38.6309
Young;-34.3000
Kursk;51.7167
Port Wentworth;32.1951
Zawyat Sidi Ben Hamdoun;33.0450
Pettāmpālaiyam;11.3499
Yorito;15.0600
Ouled Djellal;34.4167
Kočani;41.9167
Uspenka;48.3939
Azrou;33.4417
Voronezh;51.6717
Balmazújváros;47.6167
Ouadhia;36.5500
Caloundra;-26.7986
Poptún;16.3222
Masis;40.0633
Hindoria;23.9035
Formello;42.0833
Borgholzhausen;52.1000
Edineţ;48.1667
Kuqa;41.7156
Krivodanovka;55.0881
Galeras;9.1667
Banfield;-34.7500
Irákleio;35.3403
Mīāndasht;33.0736
Madurai;9.9252
Howard;44.5703
Ortakent;37.1035
Tultitlán de Mariano Escobedo;19.6450
Lohārda;22.5918
Ghardimaou;36.4500
Ommen;52.5167
Auerbach;50.5094
Đà Nẵng;16.0748
Vidnoye;55.5500
Poplar Bluff;36.7632
Sunbury;51.4230
Ālbū Kamāl;34.4536
Towamencin;40.2417
Fanjakana;-21.1833
Oslob;9.5500
Lugano;46.0050
Sierra Madre;34.1687
Richmond;49.1667
Opochka;56.7000
Teresa;14.5586
West Lafayette;40.4432
Lokeren;51.1000
Ronchi dei Legionari;45.8333
Kangaba;11.9333
I-n-Amenas;28.0500
Eden Prairie;44.8488
Lutz;28.1396
Meadowbrook;37.4301
Sīlappādi;10.3940
Santa Rita;14.8667
Flowery Branch;34.1712
Richmond;37.7307
Takatsuki;34.8500
Schroeder;-26.4128
Kumasi;6.6667
Crevalcore;44.7167
Ermont;48.9922
Neustadt an der Donau;48.8000
Le Locle;47.0532
Boğazlıyan;39.1942
Hushihacun;40.8899
Korenovsk;45.4686
Litvínov;50.6008
Dimasalang;12.1933
San Juan;18.3985
Kauswagan;8.1917
Asagiri;32.2403
Xintai;35.9100
Birendranagar;28.6000
San Onofre;9.7333
Dois Riachos;-9.3928
Carlos Casares;-35.6167
Anoka;45.2099
Bāra;24.3146
São José dos Pinhais;-25.5350
Qingfengdian;38.6084
Troina;37.7833
Nar’yan-Mar;67.6333
Soledade;-7.0569
Tayga;56.0667
Mocímboa da Praia;-11.3500
San Miguel Acatán;15.7000
Kombissiri;12.0667
Wulong;23.3202
Vēttakkāranpudūr;10.5637
Kovvūr;17.0170
As Suwayq;23.8494
Khairtal;27.8346
Atlatlahucan;18.9350
Sparta;43.9377
Ilaka Atsinanana;-19.5531
Olmos;-5.9855
Rucphen;51.5333
Dhaula;30.2856
Rock Island;41.4699
Saito;32.1167
Sremska Mitrovica;44.9700
Bucha;50.5486
Omitama;36.2393
Carnot;4.9400
Kunnūr;9.5882
Bodagudipādu;14.7669
Uniondale;40.7176
Pesnica;46.6099
Colangute;15.5450
Quirino;17.1383
Otley;53.9050
Ath;50.6167
Usworth;54.9400
Wingles;50.4942
San Lorenzo de Descardazar;39.6090
Fehmarnsund;54.4454
Umargām;20.1700
Kitahiroshima;42.9855
Magalang;15.2167
Vicente Guerrero;23.7500
Rahika;26.3803
Anzio;41.4472
Schönefeld;52.3886
Machinga;-14.9667
Vegarai;11.0903
San Lorenzo;-25.3400
Elk City;35.3862
Boa Viagem;-5.1278
Burley;42.5379
Tlaltetela;19.3167
Moman Barodiya;23.6042
Narlıca;36.2333
Perali;15.8860
Sierning;48.0447
‘Anbarābād;28.4758
Bisignano;39.5167
Fruit Cove;30.0972
Ciudad-Rodrigo;40.5969
Kurnool;15.8300
Amuru;2.8186
Tachikawa;35.6942
Itiruçu;-13.5319
Sahanivotry-Manandona;-20.1167
Cedral;-20.9028
Antaretra;-21.0667
Asau;-13.5194
Phúc Yên;21.2333
São Gotardo;-19.3108
Abarkūh;31.1267
Sanzhou;30.8200
Altos del Rosario;8.8000
Wijchen;51.8000
Wellington;50.9755
Roßtal;49.4000
Upper Grand Lagoon;30.1690
Al Balyanā;26.2333
Serinhisar;37.5807
Innsbrook;37.6552
Lamarão;-11.7828
Jaito;30.4514
Štip;41.7358
Çerkeş;40.8139
Sanjiaocheng;36.8993
Mutsamudu;-12.1675
Hormigueros;18.1437
Santo Tomás;10.7667
Sierra Colorada;-40.5833
Bad Camberg;50.3000
Lanaken;50.8925
Tenjo;4.9167
Jatāra;25.0096
Bhalaiana;30.3290
Amīngarh;16.0572
Xiwanzi;40.9717
Gudikallu;15.7441
Carmen;7.3606
Zahlé;33.8333
Chimá;9.1500
College;40.8144
Antioch;42.4742
Chambly;49.1667
Novokuznetsk;53.7667
Friedrichsthal;49.3256
Ontario;43.2408
Salqīn;36.1333
Ukkali;16.5900
Koryazhma;61.3167
Soresina;45.2865
Er Regueb;34.8667
Vila Franca de Xira;38.9500
Kotido;3.0061
Cần Thơ;10.0333
Léré;15.7117
Freha;36.7620
Yuci;37.6823
Guledagudda;16.0502
Paxtaobod;40.3453
‘Anadān;36.2936
Amarāpuuram;14.1333
Cambre;43.2830
Azumino;36.3039
Striano;40.8167
Defiance;41.2813
Whitehaven;54.5480
El Paisnal;13.9667
Chimbas;-31.5000
Yaoquan;34.5851
Bình Long;11.6527
Qarah Ẕīā’ od Dīn;38.8914
Clare;-33.8333
Denizli;37.7667
James Island;32.7353
Nanchang;28.6842
Iguidiy;30.7467
Umirim;-3.6769
Kesbewa;6.7953
Pūnch;33.7703
Belm;52.3000
Unāo;25.5784
Lehāra;26.1515
Itatinga;-23.1017
San Antonio de los Baños;22.8889
Angarsk;52.5500
Chilpancingo;17.5500
Dongyuancun;28.3190
Patía;2.1667
Cortona;43.2756
Limeil-Brévannes;48.7464
Ereymentaū;51.6167
Kiseljak;43.9431
San Pablo Huixtepec;16.8167
Bafang;5.1500
Simonésia;-20.1239
Aizumisato;37.4649
Taperoá;-13.5378
Bedēsa;8.9000
Gif-sur-Yvette;48.7018
Palestina;-20.3900
Aarschot;50.9842
Coronel Freitas;-26.9089
Norīa;32.5210
Decatur;39.8557
Mazinde;-4.8073
Lewisburg;35.4510
Pākāla;13.4667
Fortuna;10.4483
Galten;56.1533
Chanteloup-les-Vignes;48.9783
Rāiparthi;17.7042
Onet Village;44.3656
Wijnegem;51.2333
Agago;2.9847
Mâcon;46.3063
Sattar;25.9550
Sibkund;25.3041
Hiratsuka;35.3167
Triunfo;-29.9428
Urandi;-14.7708
Covington;33.6049
Ashford;51.4340
Pak Chong;14.6796
Balzan;35.8981
Hohenstein-Ernstthal;50.8000
Wangjiabian;38.2412
Riverside;41.8310
Joubb Jannîne;33.6333
Ongwediva;-17.7833
Kothia;25.7612
Cukai;4.2332
Mannārgudi;10.6653
Maratturai;11.1000
Seyitgazi;39.4456
Gonābād;34.3528
El Roble;9.1000
Pudong;31.2231
Tshabong;-26.0200
Jamālpur;25.9549
Frederick;40.1088
Ikot Abasi;4.5704
Stein;50.9667
Asaka;40.6333
The Crossings;25.6708
Powell River;49.8353
Jūrmala;56.9681
Fukuyama;34.4833
Bīr;18.9833
Ocotlán de Morelos;16.7914
Subulussalam;2.6422
Morgantown;39.6383
Berdsk;54.7500
Samut Songkhram;13.4097
Morières-lès-Avignon;43.9417
Graben-Neudorf;49.1592
Sabaneta;19.4833
Villacañas;39.6333
Sirmaur;24.8365
Hargeysa;9.5631
Málaga;6.7833
Bergen;52.6667
Wallaroo;-33.9167
Mallasamudram;11.4933
Bilibino;68.0500
Benipati;26.4442
Roscoe;42.4256
Pichanal;-23.3167
São Sebastião;-23.8040
Nanzhiqiu;37.7492
Nellikkuppam;11.7667
Santa Fé;-23.0378
Kotelniki;55.6617
Justo Daract;-33.8667
Santa Ana;16.8069
Carhué;-37.1796
Otegen Batyr;43.3333
Tierra Amarilla;-27.4822
Vancouver;45.6366
Konakondla;15.1053
Washington;37.1303
Burgdorf;47.0500
Singida;-4.8167
Aravan;40.5150
Klatovy;49.3956
Kadiyam;16.9167
Bear;39.6189
Kiso;35.9363
Rambha;19.4433
Vlaardingen;51.9000
Gamay;12.3833
Naryn;38.2000
Burnham-on-Sea;51.2376
Yoshkar-Ola;56.6328
Ratingen;51.3000
Gökdepe;38.1578
Kyŏngju;35.8500
Olinda;-8.0000
Xinhualu;34.3962
Kuju;23.7254
Aïn Zohra;34.1000
Poulton le Fylde;53.8470
Kursavka;44.4500
Santa Bárbara d’Oeste;-22.7544
Wārāseonī;21.7647
Palm Valley;30.2011
Bujari;-9.8308
Ambohimierambe-Andranofito;-19.7833
Pullambādi;10.9667
San Luis;18.5500
Braselton;34.1087
Agano;37.8344
Hejiaji;37.3539
Fangcun;37.9799
Belém de Maria;-8.6139
Teocuitatlán de Corona;20.0918
Puyallup;47.1793
Yakouren;36.7348
Petite Rivière de Nippes;18.4833
Bāsopatti;26.5780
French Valley;33.5999
Xinmin;35.1180
Mādāram;19.1653
Catamayo;-3.9833
Ban Nam Dip Luang;18.4500
Achacachi;-16.0444
San Isidro;10.0299
San Baudilio de Llobregat;41.3458
Formosa;-26.1833
Fonsorbes;43.5361
Cuenca;-2.8974
Turiaçu;-1.6628
Bhirāha;25.7978
Tāmaraikkulam;10.1085
Levelland;33.5806
Bujumbura;-3.3833
Sheerness;51.4410
Magdiwang;12.4833
San Antonio;-25.3797
Guoxing;24.0550
Bovalino Marina;38.1500
Liushi;38.5445
Pataskala;40.0110
Sugar Land;29.5935
Nārapala;14.7206
Rasūlpur;25.9938
Korostyshiv;50.3186
Areia Branca;-10.7578
Haradok;55.4667
Djugu;1.9184
Amāri;25.7179
Mikhaylovka;50.0667
Imġarr;35.9197
Corbeil-Essonnes;48.6139
Pesca;5.5833
MacArthur;10.8356
Montgomery;41.5399
Cartersville;34.1644
Tiruvambalapuram;8.2514
Sabaneta;6.1500
Sahāranpur;29.9640
Quevedo;-1.0333
Flora;18.2147
Somero;60.6333
Quilenda;-10.6333
Columbine;39.5879
Hicksville;40.7637
Arzachena;41.0833
Bangar;16.9000
Lin’an;23.6236
Quixadá;-4.9708
Himamaylan;10.1000
Sarmera;25.2564
Hailsham;50.8647
Nieuw-Vennep;52.2644
Perambalūr;11.2300
Girón;7.0731
Yinggen;19.0372
Nannestad;60.2456
Lahti;60.9833
Maroteza;-22.3000
Agudos;-22.4739
Farrukhābād;27.3900
Grand-Popo;6.2833
Glencoe;-46.1833
Kawkareik;16.5556
Maghalleen;-30.0942
Manubolu;14.1833
West Athens;33.9235
Ameca;20.5486
Pasaco;13.9789
Halifax;53.7250
Jankampet;18.7067
Yaofeng;35.1395
Boguchany;58.3667
San José Pinula;14.5446
Bhainsa;19.1000
Piedras Negras;28.7000
Khampat;23.7823
Volendam;52.4994
Kaharlyk;49.8522
Westwego;29.9058
Shuozhou;39.3408
Fresno;36.7830
Chơn Thành;11.4292
Lower Southampton;40.1541
Qeshm;26.9581
Jima Abajo;19.1300
East Renton Highlands;47.4718
Wichita Falls;33.9072
Isahaya;32.8500
Tchitato;-7.3450
Aroeiras;-7.5450
Yanqi;42.0586
Itaituba;-4.2758
Kalutara;6.5869
Kottūru;14.8262
Apeldoorn;52.2167
Manaoag;16.0439
Karajgi;14.8641
Galvarino;-38.4000
Arsali;24.3754
Sendurai;10.3934
Mucari;-9.4667
Wilmslow;53.3250
Perāvūrani;10.3000
Langenselbold;50.1833
Chinnavādampatti;11.0615
Cruces;22.3419
Brake;53.3333
Iati;-9.0458
Befeta;-21.2333
Panhar;25.0936
Elk Plain;47.0425
Vinaninkarena;-19.9500
Ogden;34.2656
Tequila;20.8794
Ulricehamn;57.7833
Orange City;28.9348
Torre del Greco;40.7853
Mulchén;-37.7167
Rijen;51.5833
Olagadam;11.5656
Angra do Heroísmo;38.6558
Calumet City;41.6134
Ouricuri;-7.8828
Tālīkota;16.4800
Ban Talat Rangsit;13.9833
Arras;50.2920
Salmān Bāk;33.1000
Masmouda;34.7862
Altepexi;18.3676
Sandton;-26.1070
Chiromo;-16.5500
Fairless Hills;40.1783
Taixi;23.7000
Worcester;42.2705
Rāghopur;25.3180
Brejolândia;-12.4828
Freeport City;26.5286
Dornava;46.4299
Paoskoto;13.7833
Georgetown;-7.9286
Daljā;27.6500
Karkamış;36.8340
Gorodoviki;46.1353
Caterham;51.2803
Busuanga;12.1335
Koror;7.3419
Erlanger;39.0109
Mingəçevir;40.7700
Charleston;38.3484
Château-Thierry;49.0464
Lopez;13.8840
Aliwal North;-30.7000
Kamata;33.5632
Portet-sur-Garonne;43.5219
Rubiera;44.6500
Jackson;43.4720
Chillán Viejo;-36.6229
Trois-Rivières;46.3500
Kingaroy;-26.5408
Puli;23.9667
Ėsanboy;38.0833
Hervey Bay;-25.2900
San Martino di Lupari;45.6557
Lakeland;35.2585
Lagunia Raghukanth;25.8195
Brahmadesam;11.5449
Dengshangcun;41.3442
Tornesch;53.7000
Rosario;12.5167
Zholymbet;51.7502
Dolianova;39.3833
Vrilíssia;38.0333
Ocotepec;17.2167
Bad Driburg;51.7333
Englewood;26.9717
Arāk;34.0917
Great Wyrley;52.6593
Logan;40.5263
Araçuaí;-16.8500
Calaca;13.9300
Sonāda;27.0000
Mbandaka;0.0478
Motobu;26.6575
Hamm;51.6833
Goondiwindi;-28.5461
Senago;45.5833
Tirumala;13.6833
Yueqing;28.1188
Buffalo;45.1794
Khiram;33.7320
Ndola;-12.9667
Grande Saline;19.2500
Tallkalakh;34.6683
Pančevo;44.8706
Lake Elmo;44.9944
Itamukkala;15.3731
Ibirité;-20.0219
Hilliard;40.0353
Penedo;-10.2900
Botelhos;-21.6424
Nagaoka;37.4462
Grossos;-4.9800
Morohongō;35.9415
Gomparou;11.3000
San Pedro del Pinatar;37.8167
Nowgong;26.3492
Pleiku;13.9833
Limoux;43.0569
Bhachhi;26.3404
Wellington;26.6461
Mangatarem;15.7874
Hadžići;43.8217
Asperg;48.9000
Davlekanovo;54.2167
Cortez;37.3503
Saint-Laurent-du-Var;43.6680
Tocopilla;-22.0964
Žiar nad Hronom;48.5842
San Luis de Sincé;9.2500
Antanandehibe;-19.6833
Santa Iria da Azóia;38.8464
Tepatitlán de Morelos;20.8170
Sandiacre;52.9230
Claremore;36.3146
Little Hulton;53.5300
Gllogovc;42.6236
Arouca;40.9338
Huludao;40.7094
Rossosh;50.2000
Umm Badr;14.2167
Bissau;11.8500
Newington;38.7358
Malmesbury;-33.4500
Oissel;49.3419
Chhājli;30.0348
Uzun;38.3667
Rustington;50.8102
Bochaha;25.5675
Mount Hagen;-5.8600
Las Palmas;28.1272
Calasparra;38.2306
Khānaqīn;34.3333
Nūtakki;16.4139
Kumāravādi;10.5264
Olhanpur;25.8855
Laoac East;16.0333
La Presa;32.7110
Reoti;25.8500
Buwenge;0.6503
Vila Nova de Cerveira;41.9667
Hathwān;25.6672
Dĩ An;10.9039
Trostberg an der Alz;48.0167
Linares;24.8597
Metpalli;18.8492
Manassas Park;38.7709
Wanzleben;52.0667
Agoo;16.3220
Kasugai;35.2475
Thérmi;40.5500
Huehuetenango;15.3147
Vettavalam;12.1077
Danvers;42.5740
El Maknassi;34.6042
Bryan;30.6650
Nagtala;22.3693
Molagavalli;15.3567
Potirendaba;-21.0428
K’olīto;7.3122
Santa Cruz;36.9789
Ayacucho;-37.1333
Miacatlán;18.7722
Oñate;43.0333
Upi;7.0106
Jianguang;28.1958
Ingré;47.9206
Teculután;14.9877
Karukkalvādi;11.6714
Jaggayyapeta;16.8920
Morpeth;55.1675
Roermond;51.2000
Bogor;-6.5966
Belzig;52.1422
Birgañj;27.0000
Meybod;32.2444
Healdsburg;38.6224
Mizhhiria;48.5286
Yunzhong;39.8143
Zoetermeer;52.0667
Simri;26.3825
Lerici;44.0764
Ban Bang Sai;13.3847
Ayr;-19.5744
Ilirska Bistrica;45.5679
Mādabā;31.7167
Messaad;34.1542
Millcreek;40.6892
Merksplas;51.3667
Irvine;33.6772
Miandrivazo;-19.5239
Bocaiúva;-17.1078
Bossangoa;6.4833
Ghazīpur;25.5833
Mount Pleasant;43.5966
Bebra;50.9711
Sulebhāvi;15.8800
Merredin;-31.4820
Kiełczów;51.1406
Bruck an der Mur;47.4106
Havlíčkŭv Brod;49.6078
Barysh;53.6500
Maduvanalli;12.1500
Whitney;36.1008
Ayyampālaiyam;10.2253
Turhal;40.3900
Contenda;-25.6758
Haikou;20.0200
Biały Kamień;50.7814
Jember;-8.1727
